Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in timestamp,Duration,Uploaded Time,Video url
Idris Ackamoor ☥ The Pyramids ‎– Shaman! (2020 - Album),"Tracklist:

[00:00:00]  1.  Shaman!
[00:12:25]  2.  Tango of Love
[00:18:57]  3.  Eternity
[00:28:34]  4.  When Will I See You Again?
[00:36:28]  5.  Salvation
[00:46:56]  6.  Theme for Cecil
[00:54:49]  7.  Virgin
[01:05:11]  8.  The Last Slave Ship
[01:10:18]  9.  Dogon Mysteries

Personnel:
Idris Ackamoor - alto saxophone, tenor saxophone, vocals, keytar
Dr. Marguax Simmons - flutes, vocals
Sandra Poindexter - violins, vocals
Bobby Cobb - Guitar, effects, vocals, mbira
Ruben Ramon Ramos - acoustic bass, electric bass
Gioele Pagliaccia - drums
Jack Yglesias - Congas, percussion

Credits:
Arranged By, Composed By, Music Director [Musical Theatrical Direction] – Idris Ackamoor
Copyright (c) – Cultural Odyssey
Cover – Tokio Aoyama
Graphic Design – Matt Thame
Mastered By – Peter Beckmann
Producer, Recorded By, Mixed By – Malcolm Catto

Note:
To get more info and to buy it click here:
https://idrisackamoor.bandcamp.com/album/shaman",https://i.ytimg.com/vi/MvjpEq6Hln8/sddefault.jpg,2666 - The Art Of Listening,677191,37496,621,4518,1:15:18,"1 Hours, 15 Minutes, 18 Seconds",2020-12-27T17:46:28,https://www.youtube.com/watch?v=MvjpEq6Hln8
Electric Wizard: Witchcult Today,"Witchcult Today 2007 Rise Above Records
Doom Metal / United Kingdom
https://riseaboverecords.com/
Electric Wizard Playlist: https://www.youtube.com/playlist?list=PLCw5jMsW5EsVu3LcolE8ChNJX3lsirbr1

I. Witchcult Today 00:00
II. Dunwich 07:52
III. Satanic Rites of Drugula 13:25
IV. Raptus 19:29
V. The Chosen Few 21:38
VI. Torquemada '71 29:53
VII. Black Magic Rituals & Perversions: I. Frisson des Vampires II. Zora 36:35
VIII. Saturnine 47:35

☩   ☩   ☩

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/FFj-GrPOqHI/maxresdefault.jpg,† HOLY PARISH OF DOOM †,7539,304,11,3531,58:51,"58 Minutes, 51 Seconds",2022-07-01T14:22:18,https://www.youtube.com/watch?v=FFj-GrPOqHI
Solitude Aeturnus: Alone,"Alone 2006 Massacre Records
Doom Metal / Arlington, Texas

I. Scent of Death 00:00
II. Waiting for The Light 09:42
iii. Blessed Be The Dead 14:23
IV. Sightless 19:27
V. Upon Within 23:51
VI. Burning 31:48
VII. Is There 40:31
VIII. Tomorrows Dead 48:33
IX. Essence of Black 54:59
X. Embrace 1:00:33

Through The Darkest Hour: https://youtu.be/_1-h_15Tfto
Adagio: https://youtu.be/wnfwskP1vnQ
Beyond The Crimson Horizon: https://youtu.be/KkW8OpHxaJU
Downfall: https://youtu.be/LIu8UgadHm8

🕈 🕈 🕈

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/GcVWPng21fk/maxresdefault.jpg,† HOLY PARISH OF DOOM †,1358,85,2,4245,1:10:45,"1 Hours, 10 Minutes, 45 Seconds",2022-07-02T02:38:37,https://www.youtube.com/watch?v=GcVWPng21fk
Ironflame - Where Madness Dwells (2022),"Band: Ironflame
Album: Where Madness Dwells
Country: USA 
Label: High Roller Records

Tracklist:

1. Everlasting Fire 00:00
2. Under the Spell 04:38
3. Kingdom of Lies 09:23
4. A Funeral Within 14:16
5. Ready to Strike 19:49
6. The Phantom Flame 23:39
7. A Curse Upon Mankind 28:08
8. Where Madness Dwells 33:11
 
Lineup: 

Andrew D'Cagna - Vocals
Quinn Lukas - Guitars
Jesse Scott - Guitars 
James Babcock - Bass
Noah Skiba - Drums

Vocals and all instruments performed by Andrew D'Cagna.
Guitar solos performed by Quinn Lukas and Jesse Scott.

Engineered, mixed and mastered by Andrew D'Cagna.
Artwork by Mike Hoffman.


Facebook: https://www.facebook.com/IronflameUSA/
Bandcamp: https://ironflame.bandcamp.com/
Instagram: https://www.instagram.com/ironflame_official/
Contact: lunarhorn@hotmail.com
More info: https://www.metal-archives.com/bands/Ironflame/3540427236
Label: https://www.hrrecords.de/









NWOTHM Full Albums will try to gather the best of Old School Heavy Metal albums by the bands of the new generation. If you like it, buy the album.

Facebook: https://www.facebook.com/nwothmfullalbums/
Instagram: https://www.instagram.com/nwothmfull/
Patreon: http://patreon.com/nwothmfull",https://i.ytimg.com/vi/5aO5O3fbRPQ/maxresdefault.jpg,NWOTHM Full Albums,41077,1627,110,2358,39:18,"39 Minutes, 18 Seconds",2022-07-02T02:00:03,https://www.youtube.com/watch?v=5aO5O3fbRPQ
"𝑫𝒆𝒗𝒊𝒍'𝒔 𝑾𝒊𝒕𝒄𝒉𝒆𝒔 ‎""𝑻𝒉𝒆 𝑨𝒖𝒅𝒊𝒐 𝑬𝒓𝒐𝒕𝒊𝒄 𝑪𝒐𝒍𝒍𝒆𝒄𝒕𝒊𝒐𝒏"" 𝑹𝒆𝒅 𝒂𝒏𝒅 𝑾𝒉𝒊𝒕𝒆 𝑽𝒊𝒏𝒚𝒍","Devil's Witches ‎– The Audio Erotic Collection 
Red and White Vinyl 
Stoner doom rock psychedelic

Vinyl Ritual 00:00

Velvet Magic (White Vinyl 33RPM) 
A1 Apache Snow 00:34
A2 Motorpsycho 05:26
A3 Black Cauldron 08:30
A4 Pornodelic Opium Dreams 13:02
A5 Voodoo Woman 17:50
B1 Mountain Of The Devil's Witch 23:03
B2 Jupiter Kush 30:07
B3 Velvet Magic 32:40
B4 Requiem Pour Un Vampire 36:12

Porno Witches & Vietnam Veterans (Red Vinyl 45RPM) 
C1 Cherry Napalm 43:40
C2 Charlie Got me Killin' 46:07
C3 Voodoo Woman (Acoustic Return) 48:20
C4 Supervixen 50:16
D1 (Fuck) Agent Orange 55:19
D2 Magic Wand (Featuring – Gabriel Ravera) 57:59
D3 Porno Witch 1:02:21

Limited handnumbered edition of 500 copies. 
Comes in gatefold sleeve containing 3 stickers, lyrics insert and poster. 

BANDCAMP : https://devilswitches.bandcamp.com/album/velvet-magic
DISCOGS : https://www.discogs.com/fr/artist/5674433-Devils-Witches
FACEBOOK : https://www.facebook.com/devilswitches/
CURSED TONGUE RECORDS : https://cursedtonguerecords.bigcartel.com/
ABOUT THIS VINYL : https://www.discogs.com/fr/Devils-Witches-The-Audio-Erotic-Collection/release/13695287

FACEBOOK : 
Follow my facebook and If you want to see your facebook page / blog / website / whatever,  under my videos, send a message to Stoner Doom Psychedelic : 
https://www.facebook.com/stonerpsychedelicmetal/

""The World of Psychedelic Music"" : https://www.facebook.com/groups/494748504633807/

TAKING REQUEST FROM MY PERSONNAL COLLECTION :
LP : https://www.discogs.com/fr/lists/My-LP-collection/488553?page=1&limit=250
TAPE : https://www.discogs.com/fr/lists/My-tape-collection/492708

If a band member does not want to see their music on my channel, just tell me to remove that video and i will erase all.",https://i.ytimg.com/vi/_Vwb5Mxx-uE/sddefault.jpg,STONED VINYL,7695,157,14,4059,1:07:39,"1 Hours, 7 Minutes, 39 Seconds",2019-07-11T01:59:45,https://www.youtube.com/watch?v=_Vwb5Mxx-uE
East Mediterranean Grooves with Sven Wunder,"All music rights belong to their rightful owners. Please support the musicians and buy their music.
#vinylmix #turkish #middleastern 

Wunder catapulted himself onto the global stage of contemporary grooves with his debut album Eastern Flowers (2019) followed by Wabi Sabi (2020) and Natura Morta (2021), released on his own label Piano Piano, which has appealed psych and prog listeners, folk or jazz aficionados and the hip hop connoisseurs with an open mind all around the world.

In this episode, Sven Wunder burrows into his collection with records recorded in the East Mediterranean countries during the 1970s that stretch between folk, jazz, funk and rock. From Nathan Davis take on ”Çeçen kızı” to Ahmed Malek’s cinematic soundscapes on ”Autopsie D'un Complot”, ”Neveen” by Salah Ragab’s incredible Cairo Jazz Band and music by Nicolas Dick, Hamlet Minassian, Taroub, Selda and a much more.

------------
Our Silver and Gold Tier supporters get uninterrupted, uncut, ad-free, high-quality audio of all mixes.
To support this channel, you can visit our Patreon page and make a small donation!
https://www.patreon.com/myanalogjournal
------------
Massive shout out to all of our Patreon supporters. 
Special thanks to Kazenoir, NathanK, Mike Schneider, Mike Marrotte, Raylex13, Thaddius Moody, Manuel Najera, Khalifa Al Baloushi, Clay Lorant, Eggert Kristjansson, Paul Yula, Bem and Marshall C Brown
------------
Cameras:
- Blackmagic Pocket Cinema Camera 6K Pro 
https://www.blackmagicdesign.com/jp/products/blackmagicpocketcinemacamera
- Panasonic GH4 (Top Angle)
------------
Find My Analog Journal:
https://soundcloud.com/myanalogjournal
https://instagram.com/myanalogjournal
https://instagram.com/zagerlat
https://www.facebook.com/myanalogjournal
https://open.spotify.com/user/11122876409?si=9o-GsLQjRryPP0F7JIeBSQ

Find Sven:
https://www.instagram.com/sven_wunder/
https://www.instagram.com/pianopianorecords/
https://svenwunder.bandcamp.com
https://open.spotify.com/artist/2fQf2M7SkTwCv2MOEIP2Ly?si=1LJ01NyHRLGnmJfldrbk3g

------------
* All materials presented on this channel are copyrighted by their respective copyright owners and are subject to use for informational purposes only. 
* As a copyright owner, if you don't approve your music material to be presented on this channel or would like any additional info to be published,  please contact me via my Youtube channel and I'll remove it immediately.",https://i.ytimg.com/vi/4qu0N4z2-zU/maxresdefault.jpg,MAJ,151009,4237,125,2689,44:49,"44 Minutes, 49 Seconds",2022-07-03T11:01:16,https://www.youtube.com/watch?v=4qu0N4z2-zU
Hands of Orlac (self-titled),"Hands of Orlac 2011 Horror Records/Blind Men & Occult Forces
Malmö, Sweden
Support: https://handsoforlac.bandcamp.com/album/s-t
Vengeance From The Grave EP: https://youtu.be/AssMDzRNfnU
Curse of The Human Skull: https://youtu.be/WRPqKA4pWd8

I. Hands of Orlac 00:00
II. Castle of Blood 05:23
III. Demoniac City (Black Hole cover) 13:21
IV. Into The Prison of Sleep 19:30
V. Vengeance From The Grave 21:27
VI. Lucinda 28:29
VII. Witches Hammer 35:54

✠ ✠ ✠

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/-ZrJ6nLWzvg/maxresdefault.jpg,† HOLY PARISH OF DOOM †,1089,64,5,2524,42:04,"42 Minutes, 4 Seconds",2022-07-03T17:44:56,https://www.youtube.com/watch?v=-ZrJ6nLWzvg
Derya Yıldırım & Grup Şimşek - DOST 1 (Full EP),"🔴🎵Follow our playlists ➪ https://fanlink.to/NiceGuysPlaylist

Tracklist
1. The Trip 00:00
2. Haydar Haydar 4:17
3. Deniz Dalgasız Olmaz (DOST Version) 8:39
4. Hastane Önü 12:19
5. Hop Çerkez 19:34
6. Sunrise 24:29

Instagram ➫ https://www.instagram.com/deryayildirim_grupsimsek/

NICE GUYS
Official Playlist ➫ https://fanlink.to/NiceGuysPlaylist
Instagram ➬ https://www.instagram.com/nice_guys_records/
Facebook ➫ http://bit.ly/NiceGuysRec
Soundcloud ➬  http://bit.ly/NiceGuyys
Bandcamp ➫  http://bit.ly/2rbbWWH
Discord ➬ https://discord.gg/gWhtQS7cUv

Video Credit © :  Artwork",https://i.ytimg.com/vi/Dau3H1uQbJo/maxresdefault.jpg,Nice Guys,30420,537,26,1707,28:27,"28 Minutes, 27 Seconds",2022-07-05T13:00:13,https://www.youtube.com/watch?v=Dau3H1uQbJo
Derya Yildirim & Grup Şimşek | Concert du 30 septembre 2018 au Théâtre Claude Levi-Strauss,"Derya Yildirim, jeune chanteuse et musicienne, s'inscrit dans la tradition de la pop anatolienne, qui se nourrit du répertoire traditionnel pour en réinventer sans cesse de nouvelles interprétations. Avec le cosmopolite Grup Şimşek, elle propose des reprises de grands classiques de la chanson turque et des titres originaux en ajoutant une touche de rock psychédélique au saz traditionnel.

Plus d'informations : http://www.quaibranly.fr/fr/expositions-evenements/au-musee/spectacles-fetes-et-evenements/concerts/details-de-levenement/e/derya-yildirim-grup-simsek-38044/",https://i.ytimg.com/vi/eoBs76E-dbQ/maxresdefault.jpg,Musée du quai Branly - Jacques Chirac,73641,1453,0,4284,1:11:24,"1 Hours, 11 Minutes, 24 Seconds",2020-04-24T14:45:21,https://www.youtube.com/watch?v=eoBs76E-dbQ
Derya Yıldırım - live @ Club Gretchen | LIVING IN A BOX,"Singer and multi-instrumentalist Derya Yıldırım learned piano, guitar, bağlama, oud and saxophone from childhood. She constantly rearranges the rich traditional Turkish poetry and leads it into the future without losing the awareness of the past. Anatolian folk music combined with modern grooves, and hints of psychedelia, jazz and funk.

Derya Yıldırım - live @ Club Gretchen | 2020

🔔Subscribe berta.berlin & hit the bell to get notified about new performances:
https://bit.ly/subscribe_berta_berlin 

Tracklist:
00:00 -
05:20 - 
10:30 - 
16:00 - 
21:26 - 
26:44 - 

Performer
Derya Yıldırım - Bağlama & Vocals

More about Derya Yıldırım: 
▶ On Instagram: https://www.instagram.com/deryayildirim_1
▶ On Facebook: https://www.facebook.com/deryayildirimandgrupsimsek

Credits
Date: 27.05.2020
Location: Club Gretchen
Promoter: berta.berlin
Video: Beat Halberschmidt
Light: Felix Berthold
Mix & Mastering: Beat Halberschmidt
Recording: Goh Nakada

Supported by Musicboard Berlin

Follow berta.berlin
▶ On Website: https://berta.berlin
▶ On Facebook: https://www.facebook.com/bertaberlinofficial 
▶ On Instagram: https://www.instagram.com/bertaberlinofficial

berta.berlin believes that great diverse musical content has the power to make each life richer and happier, and our society stronger and more tolerant. No matter what genre or discipline we are looking for meaning, blood, sweat and tears. All berta.berlin shows focus 100% on music and capture an authentic live performance of the artists.

#bertaberlin #DeryaYıldırım #LivingInABox",https://i.ytimg.com/vi/8EmuzcCiHHU/maxresdefault.jpg,BERTA.BERLIN,23730,584,26,1969,32:49,"32 Minutes, 49 Seconds",2020-08-11T11:15:27,https://www.youtube.com/watch?v=8EmuzcCiHHU
"𝕋𝕚𝕒𝕞𝕒𝕥 ""𝔸 𝔻𝕖𝕖𝕡𝕖𝕣 𝕂𝕚𝕟𝕕 𝕆𝕗 𝕊𝕝𝕦𝕞𝕓𝕖𝕣""","Tiamat « A Deeper Kind Of Slumber »
Gothic Psychedelic Doom Rock
Black Vinyl 

Tracklist : 
Vinyl Ritual 00:00:00
A1 Cold Seed 00:00:37
A2 Teonanacatl 00:04:28
A3 Trillion Zillion Centipedes 00:08:44
A4 The Desolate One 00:10:15
A5 Atlantis As A Lover 00:13:58
B1 Alteration X 10 00:20:14
B2 Four Leary Biscuits 00:25:32
B3 Only In My Tears It Lasts 00:29:31
B4 The Whores Of Babylon 00:34:19
C1 Kite 00:39:22
C2 Phantasma De Luxe 00:41:23
C3 Mount Marilyn 00:46:21
C4 A Deeper Kind Of Slumbre 00:56:55

A Deeper Kind of Slumber is the fifth studio album from Swedish band Tiamat. Featuring female background vocals by Birgit Zacher (Moonspell, Angel Dust) and experimentation with a variety of influences, the album marked the group's first complete withdrawal from both death metal and conventional heavy metal, following their 1994 release, Wildhoney. It was also the first production after their relocation to Germany, and was written almost entirely by founder/lead songwriter Johan Edlund. Much of the music had reflected on Edlund's personal relationship with drugs, creative differences within the band as well as an interpersonal relationship. 

FACEBOOK : https://www.facebook.com/tiamat/
DISCOGS : https://www.discogs.com/fr/artist/93815-Tiamat
ABOUT THIS VINYL : https://www.discogs.com/fr/release/11987548-Tiamat-A-Deeper-Kind-Of-Slumber

~~~~~~~~~~~~~~~~~~~~~~~~~

If you want to see your facebook page / blog / website / whatever,  under my videos, send a message !

« Stoned Vinyl » on Instagram : https://www.instagram.com/stoned_vinyl/
« Stoned Vinyl » : https://www.facebook.com/StonedVinyl
« The World of Psychedelic Music » : https://www.facebook.com/groups/494748504633807/

TAKING REQUEST FROM MY PERSONNAL COLLECTION :
LP : https://www.discogs.com/fr/lists/My-LP-collection/488553?page=1&limit=250
TAPE : https://www.discogs.com/fr/lists/My-tape-collection/492708
BANDCAMP : https://bandcamp.com/nauthiz38

If a band member or anybody involved in the making of this record does not want to see their music on my channel, just tell me to remove that video and i will erase all.

If you want to review this album or any album on this channel, and appear under this video, please consider contacting me via Facebook at 
« Stoned Vinyl » : https://www.facebook.com/StonedVinyl

Don't forget to subscribe : 
If you like Black Metal : https://www.youtube.com/channel/UCd4Q5RMahEgTJkEiQPbIeMQ
If you like Electro Music : https://www.youtube.com/channel/UCloL-UyNWS5j_mP06LT2v-A
If you like Psychedelic Metal : https://www.youtube.com/c/STONEDVINYL

Thank you for watching !

~~~~~~~~~~~~~~~~~~~~~~~~~

Hi everyone, if you like my posts, you can buy me a coffee if you want! Thank to all of you who subscribe, share and like the videos ! 
buymeacoffee.com/stoned.vinyl",https://i.ytimg.com/vi/scGfa81PmiA/maxresdefault.jpg,STONED VINYL,599,21,4,3778,1:02:58,"1 Hours, 2 Minutes, 58 Seconds",2022-07-15T07:04:17,https://www.youtube.com/watch?v=scGfa81PmiA
PETH - Merchant of Death (Full Abum 2022),"Central Texas is well known for its underground heavy rock ‘n’ roll from the late ‘60s,’70s, and ‘80s: — a series of sounds different than any other place on earth have been originated and evolved from here time and time again. Fast forward some 50 years later and there are still the same hell-raisin, beer-drinking, guitar-slinging rock ‘n’ cowboys makin some noise in the Lone Star! Hence, it’s no surprise that in the 21st century, a band like PETH come along and start making some big ‘70s Texas noise! 

Born in the middle of the 2020 pandemic, these four native Texans have been doin all the maniacal and lawless exploits with a wild mix of early ‘70s proto-metal and heavy psych/occult rock soundscapes matched to that of early Black Sabbath, Scorpions, Medusa, Venom, Blue Cheer, Pentagram, ZZ Top, and the likes. Conjuring evil guitarmonies (what they call guitar harmonies), explosive trucking bass and drum section, and two knock-out vocalists, PETH truly help preserve the spirit of Texas’s old way of life while helping usher in this new era of rock ‘n’ roll for generations to follow.

PETH’s debut LP, Merchant of Death, is a hidden gem of the ‘70s/’80s metal invasion, but got discovered in the 21st century. The album in part brings menacing aggressions, in part brings breathtaking rhythms, but steers clear of the modern, lustrous sonic aesthetics. Roll out the red carpet for Merchant of Death and revel in the wilderness. 
====
Order :
https://www.electricvalleyrecords.com/products (Vinyl + Merch)
https://evrecords.bandcamp.com (Vinyl + Merch + Digital)
https://thecosmicpeddler.com (Vinyl - US editions)
 
PETH:
https://linktr.ee/Peth.usa  
https://www.facebook.com/Peth.usa 
https://www.instagram.com/peth.usa
https://www.youtube.com/channel/UC1dfFzOpN3YzrOgoHhNHfsA  
https://peth.bandcamp.com
  
Electric Valley Records:
https://linktr.ee/electricvalley  
https://www.electricvalleyrecords.com  
https://evrecords.bandcamp.com  
https://www.facebook.com/electricvalleyrecords   
https://twitter.com/electric_valley   
https://www.instagram.com/electricvalleyrecords 
====
   1. Dwarvanaught 00:00 
   2. Amok    04:29 
   3. Abolish the Overseer 09:14
   4. Let Evil In     13:58
   5. Stoned Wizard   18:32
   6. Run the Night    22:15
   7. Merchant of Death    26:04
   8. Karmic Debt  30:39
====
Recorded at l Lunatic Sounds Studios in Austin,TX, by Gian Ortiz and Mastered by Brandon Moscheo.

Artwork by EVR Studio.",https://i.ytimg.com/vi/Vl7wudrMeNE/sddefault.jpg,666MrDoom,15314,591,34,2411,40:11,"40 Minutes, 11 Seconds",2022-05-31T14:00:08,https://www.youtube.com/watch?v=Vl7wudrMeNE
Demonio - Black Dawn (EP 2022),"Black Dawn (EP 2022)
https://demonio666.bandcamp.com/
https://www.facebook.com/Demonio-108121508405868
https://www.instagram.com/demonio.band/
Three piece heavy psych from hell
Demonio/Italy
====
1.
Eye of Evil 00:00
2.
Bring You Down     05:31
3.
Black Dawn    09:12
====
Black Dawn mini Lp - recorded in May 2022 at Heavy Studios in Italy, mixed by Matteo and Luca, mastered by Luca Cecchetti.
Heavy psychedelic with a touch of evil, better enjoyed loud as hell

Cover by our good friend Eugy from Psych Inductions Visuals
https://www.instagram.com/psychinductions/

Personnel:
Anthony • Stratocaster/Vocals
Paolo • Drums
Matteo • Bass and Production
====
released July 15, 2022",https://i.ytimg.com/vi/6Xa76y1veDk/sddefault.jpg,666MrDoom,4834,268,27,1026,17:06,"17 Minutes, 6 Seconds",2022-07-16T11:30:10,https://www.youtube.com/watch?v=6Xa76y1veDk
Wet Leg - Chaise Longue (Official Video),"Wet Leg - ""Chaise Longue"" from the album 'Wet Leg' out now on Domino
Subscribe to Wet Leg on YouTube: http://smarturl.it/WetLegYT 

Order 'Wet Leg' Here: https://wetleg.ffm.to/wetleg
Stream ""Chaise Longue"": https://smarturl.it/ChaiseLongue

Follow Wet Leg:
Facebook: https://wetleg.ffm.to/fb
Twitter: https://wetleg.ffm.to/tw
Instagram: https://wetleg.ffm.to/ig
TikTok: https://wetleg.ffm.to/tt

Visit the Wet Leg Store: https://wetleg.ffm.to/store

Follow Domino Record Co:
YouTube: https://domino.ffm.to/yt
Website: https://domino.ffm.to/website
Facebook: https://domino.ffm.to/fb
Twitter: https://domino.ffm.to/tw
Instagram: https://domino.ffm.to/ig

Directed by Wet Leg

http://vevo.ly/XGPaij",https://i.ytimg.com/vi/Zd9jeJk2UHQ/maxresdefault.jpg,WetLegVEVO,16992625,200131,9931,207,3:27,"3 Minutes, 27 Seconds",2021-06-15T09:51:43,https://www.youtube.com/watch?v=Zd9jeJk2UHQ
Khruangbin - Mordechai (Full Album),"Mordechai - https://khruangbin.ffm.to/mordechai

1. First Class - 0:00
2. Time (You and I) - 4:47
3. Connaissais de Face - 10:29
4. Father Bird, Mother Bird - 14:50
5. If There is No Question - 17:55
6. Pelota - 23:49
7. One to Remember - 26:37
8. Dearest Alfred - 31:07
9. So We Won't Forget - 35:06
10. Shida - 40:04

Follow Natural Selection:
https://linktr.ee/naturalselection",https://i.ytimg.com/vi/MItG5VNI0Uk/maxresdefault.jpg,Natural Selection,1399676,34062,449,2640,44:00,"44 Minutes, 0 Seconds",2020-06-26T03:41:15,https://www.youtube.com/watch?v=MItG5VNI0Uk
Khruangbin & Leon Bridges - Texas Moon (Full EP),"https://deadoc.co/texas-moon

1. Doris - 0:00
2. B-Side - 3:50
3. Chocolate Hills - 8:25
4. Father Father - 11:35
5. Mariella - 17:29

Follow Natural Selection:
https://linktr.ee/naturalselection",https://i.ytimg.com/vi/3i_Y9F4X1fs/maxresdefault.jpg,Natural Selection,858830,10204,149,1360,22:40,"22 Minutes, 40 Seconds",2022-02-18T20:56:00,https://www.youtube.com/watch?v=3i_Y9F4X1fs
Khruangbin & Leon Bridges - Texas Sun (Full EP),"Texas Sun - https://ffm.to/texassun

1. Texas Sun - 0:00
2. Midnight - 4:13
3. C-Side - 9:28
4. Conversion - 14:11

Follow Natural Selection:
https://linktr.ee/naturalselection",https://i.ytimg.com/vi/2fSbveOfYyc/maxresdefault.jpg,Natural Selection,6163090,58232,496,1261,21:01,"21 Minutes, 1 Seconds",2020-02-07T07:30:00,https://www.youtube.com/watch?v=2fSbveOfYyc
KHRUANGBIN VIBES VOL.  9,"300 + Mixes on mixcloud - https://www.mixcloud.com/mol_/​
400 + Playlists on Spotify: https://open.spotify.com/user/119714021?si=eb93860384c142db
Instagram: https://www.instagram.com/mol.mixcloud/
Facebook: https://www.facebook.com/Mol-986603088038499
Contact: molalexanderr@hotmail.com
Support: https://www.paypal.com/paypalme/thankyoumuchlovemol?locale.x=en_US

Remember to support all the artists who produce these amazing sounds!

much love,

Mol",https://i.ytimg.com/vi/hPoGB3Zx7-M/maxresdefault.jpg,Mol,2767434,49976,580,3569,59:29,"59 Minutes, 29 Seconds",2021-08-01T12:07:48,https://www.youtube.com/watch?v=hPoGB3Zx7-M
Pasiflorez - 1977 Space Board,"🔴🎵Follow our playlists ➪ https://fanlink.to/NiceGuysPlaylist

Pasiflorez
Instagram ➫ https://www.instagram.com/pasiflorez/
Bandcamp ➬ https://niceguysweare.bandcamp.com/album/passion-flower

NICE GUYS
Official Playlist ➫ https://fanlink.to/NiceGuysPlaylist
Instagram ➬ https://www.instagram.com/nice_guys_records/
Facebook ➫ http://bit.ly/NiceGuysRec
Soundcloud ➬  http://bit.ly/NiceGuyys
Bandcamp ➫  http://bit.ly/2rbbWWH
Discord ➬ https://discord.gg/gWhtQS7cUv

Video Credit © :  Artwork",https://i.ytimg.com/vi/neZNM_Hxp1g/maxresdefault.jpg,Nice Guys,3261,150,7,202,3:22,"3 Minutes, 22 Seconds",2022-07-20T13:00:34,https://www.youtube.com/watch?v=neZNM_Hxp1g
Pasiflorez - Raw (Full EP),"Follow Pasiflorez
https://soundcloud.com/pasiflorez
https://www.facebook.com/pasiflorez
https://open.spotify.com/artist/1AoUutm6HXbWfMIvdF9QIm?si=7KBUppBBQCKo1ICixAlgfA&dl_branch=1&nd=1

Tracklist:
1. Raw (00:00)
2. Number 9 (04:06)
3. Secret Little Garden (07:11)
4. Slidin’ (11:12)",https://i.ytimg.com/vi/7JOrbvKg4F8/sddefault.jpg,The Daily Dose,12248,320,9,823,13:43,"13 Minutes, 43 Seconds",2021-09-01T10:23:52,https://www.youtube.com/watch?v=7JOrbvKg4F8
